Month,Day,Hour,DoY,Rg_f,Rg_fqc,Ta_f,Ta_fqc,VPD_f,VPD_fqc,Ts_f,Ts_fqc,Precip,SWC,H_f,H_fqc,LE_f,LE_fqc,qf_NEE_st,qf_NEE_or,Reco_st,Reco_or,NEE_st_fMDS,NEE_st_fMDSqc,GPP_st_MDS,NEE_or_fMDS,NEE_or_fMDSqc,GPP_or_MDS,NEE_st_fANN,NEE_st_fANNqc,GPP_st_ANN,NEE_or_fANN,NEE_or_fANNqc,GPP_or_ANN
1,2,9.0,2.375,51.10,0,0.80,0,0.40,1,0.30,0,-9999.00,30.90,1.61,3,8.01,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,9.5,2.396,75.50,0,1.20,0,0.40,1,0.30,0,-9999.00,30.90,0.70,3,18.57,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,10.0,2.417,95.50,0,1.70,0,0.40,1,0.30,0,-9999.00,30.90,3.25,3,15.81,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,10.5,2.438,131.70,0,1.80,0,0.41,1,0.30,0,-9999.00,30.90,6.11,3,29.36,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,11.0,2.458,156.50,0,1.90,0,0.68,3,0.30,0,-9999.00,30.90,8.47,3,28.86,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,11.5,2.479,162.20,0,2.00,0,0.78,3,0.30,0,-9999.00,30.90,10.71,3,27.44,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,12.0,2.500,145.80,0,2.30,0,0.41,1,0.30,0,-9999.00,30.90,-1.55,3,34.05,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,12.5,2.521,160.90,0,2.30,0,0.77,3,0.30,0,-9999.00,30.90,6.11,3,32.76,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,13.0,2.542,181.00,0,2.30,0,0.41,2,0.30,0,-9999.00,30.90,15.86,3,33.15,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,13.5,2.563,157.80,0,2.10,0,0.40,2,0.40,0,-9999.00,30.90,-3.35,3,38.53,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,14.0,2.583,118.90,0,1.70,0,0.41,1,0.40,0,-9999.00,30.90,-13.34,3,44.98,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,14.5,2.604,108.10,0,1.50,0,0.41,1,0.40,0,-9999.00,30.90,-11.20,3,41.64,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,15.0,2.625,79.30,0,1.40,0,0.40,1,0.40,0,-9999.00,30.90,-6.43,3,27.28,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,15.5,2.646,66.80,0,1.20,0,0.40,1,0.40,0,-9999.00,30.90,-9.68,3,5.89,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,16.0,2.667,54.20,0,1.40,0,0.40,1,0.40,0,-9999.00,30.90,0.39,3,2.11,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,16.5,2.688,23.80,0,1.50,0,0.48,3,0.40,0,-9999.00,30.90,-11.24,3,3.67,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,17.0,2.708,0.00,0,1.10,0,0.86,3,0.40,0,-9999.00,30.90,-28.47,3,-0.22,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,17.5,2.729,0.00,0,0.90,0,0.86,3,0.40,0,-9999.00,30.90,-28.29,3,-0.13,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,18.0,2.750,0.00,0,0.70,0,0.86,3,0.40,0,-9999.00,30.90,-28.28,3,-0.17,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,18.5,2.771,0.00,0,0.50,0,0.85,3,0.40,0,-9999.00,30.90,-28.24,3,-0.22,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,19.0,2.792,0.00,0,0.10,0,0.85,3,0.40,0,-9999.00,30.90,-28.91,3,-0.27,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,19.5,2.813,0.00,0,-0.30,0,0.85,3,0.40,0,-9999.00,30.90,-30.15,3,0.61,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,20.0,2.833,0.00,0,-0.50,0,0.85,3,0.40,0,-9999.00,30.90,-31.39,3,0.94,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,20.5,2.854,0.00,0,-0.60,0,0.85,3,0.40,0,-9999.00,30.90,-32.13,3,0.96,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,21.0,2.875,0.00,0,-0.60,0,0.85,3,0.40,0,-9999.00,30.90,-32.57,3,1.02,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,21.5,2.896,0.00,0,-0.70,0,0.85,3,0.40,0,-9999.00,30.90,-33.14,3,1.25,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,22.0,2.917,0.00,0,-0.80,0,0.85,3,0.40,0,-9999.00,30.90,-33.50,3,1.45,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,22.5,2.938,0.00,0,-0.80,0,0.86,3,0.40,0,-9999.00,30.90,-34.01,3,1.59,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
1,2,23.0,2.958,0.00,0,-0.90,0,0.86,3,0.40,0,-9999.00,30.90,-34.50,3,1.64,3,99,99,-9999.000,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000,-9999.000,-9999,-9999.000
