time,ShortWave,LongWave,AirTemp,RelHum,WindSpeed,Rain,Snow
2013-03-17 20:00:00,428.47,212.68,-7.08,48.86,9.49,0,0
2013-03-17 21:00:00,292.27,202.62,-6.98,46.87,9.14,0,0
2013-03-17 22:00:00,139.16,202.61,-7.46,49.68,7.85,0,0
2013-03-17 23:00:00,0,202.61,-7.93,52.6,6.56,0,0
2013-03-18 00:00:00,0,183.84,-8.4,55.67,5.28,0,0
2013-03-18 01:00:00,0,183.84,-9.05,61.31,4.83,0,0
2013-03-18 02:00:00,0,183.84,-9.7,67.4,4.4,0,0
2013-03-18 03:00:00,0,161.18,-10.35,73.99,3.97,0,0
2013-03-18 04:00:00,0,161.17,-10.87,75.82,3.67,0,0
2013-03-18 05:00:00,0,161.17,-11.38,77.63,3.41,0,0
2013-03-18 06:00:00,0,160.32,-11.9,79.53,3.19,0,0
2013-03-18 07:00:00,0,160.31,-12.12,79.25,3.05,0,0
2013-03-18 08:00:00,0,160.31,-12.34,78.94,2.92,0,0
2013-03-18 09:00:00,0,158.59,-12.56,78.6,2.79,0,0
2013-03-18 10:00:00,0,158.59,-12.21,78.19,2.63,0,0
2013-03-18 11:00:00,0,158.6,-11.85,77.69,2.5,0,0
2013-03-18 12:00:00,190.83,169.56,-11.49,77.17,2.4,0,0
2013-03-18 13:00:00,373.43,169.58,-9.89,73.63,2.14,0,0
2013-03-18 14:00:00,539.97,169.59,-8.3,70,1.9,0,0
2013-03-18 15:00:00,696.78,184.35,-6.7,66.26,1.68,0,0
2013-03-18 16:00:00,789.53,184.36,-5.43,63.86,1,0,0
2013-03-18 17:00:00,824.56,184.37,-4.17,61.43,0.82,0,0
2013-03-18 18:00:00,739.53,208.82,-2.91,58.98,1.36,0,0
2013-03-18 19:00:00,639.33,208.82,-2.39,59.43,2.09,0,0
2013-03-18 20:00:00,500.66,208.83,-1.87,59.77,3.17,0,0
2013-03-18 21:00:00,325.73,235.19,-1.35,60,4.35,0,0
2013-03-18 22:00:00,156.98,235.18,-1.95,64.96,4.15,0,0
2013-03-18 23:00:00,0,235.18,-2.56,70.31,3.96,0,0
2013-03-19 00:00:00,0,270.7,-3.16,75.97,3.8,0,0
2013-03-19 01:00:00,0,270.69,-3.37,77.12,4.44,0,0
2013-03-19 02:00:00,0,270.69,-3.58,78.3,5.09,0,0
2013-03-19 03:00:00,0,286.39,-3.78,79.43,5.74,0.005,0
2013-03-19 04:00:00,0,286.39,-3.88,82.36,6.33,0.012,0
2013-03-19 05:00:00,0,286.39,-3.97,85.27,6.98,0.016,0
2013-03-19 06:00:00,0,293.06,-4.06,88.22,7.67,0.023,0
2013-03-19 07:00:00,0,293.06,-4.05,89.44,8.17,0.023,0
2013-03-19 08:00:00,0,293.06,-4.03,90.59,8.68,0.039,0
2013-03-19 09:00:00,0,293.38,-4.02,91.81,9.18,0.035,0
2013-03-19 10:00:00,0,293.39,-3.69,91.63,9.44,0.014,0
2013-03-19 11:00:00,0.02,293.39,-3.35,91.35,9.72,0.01,0
2013-03-19 12:00:00,39.46,291.9,-3.02,91.09,10.01,0.01,0
2013-03-19 13:00:00,76.06,291.9,-2.78,90.66,10.3,0.005,0
2013-03-19 14:00:00,109.45,291.91,-2.53,90.14,10.62,0.005,0
2013-03-19 15:00:00,140.99,293.35,-2.29,89.68,10.95,0.005,0
2013-03-19 16:00:00,159.57,293.36,-1.97,89.93,10.17,0.005,0
2013-03-19 17:00:00,166.56,293.36,-1.65,90.12,9.41,0.012,0
2013-03-19 18:00:00,317.73,297.89,-1.33,90.26,8.69,0.07,0
2013-03-19 19:00:00,274.8,297.9,-1.13,90.04,8.22,0.05,0
2013-03-19 20:00:00,215.47,297.9,-0.94,89.86,7.76,0.022,0
2013-03-19 21:00:00,151.82,295.54,-0.74,89.62,7.33,0.005,0
2013-03-19 22:00:00,74.02,295.54,-0.95,90.85,5.36,0.013,0
2013-03-19 23:00:00,0,295.54,-1.16,92.11,3.44,0.005,0
2013-03-20 00:00:00,0,293.89,-1.37,93.39,1.66,0.005,0
2013-03-20 01:00:00,0,293.88,-1.81,93.53,1.41,0.005,0
2013-03-20 02:00:00,0,293.88,-2.24,93.52,1.67,0.005,0
2013-03-20 03:00:00,0,287.05,-2.68,93.48,2.28,0.005,0
2013-03-20 04:00:00,0,287.04,-2.92,93.85,2.35,0.004,0
2013-03-20 05:00:00,0,287.04,-3.16,94.2,2.48,0,0
2013-03-20 06:00:00,0,284.19,-3.4,94.54,2.65,0,0
2013-03-20 07:00:00,0,284.19,-3.47,94.09,3.11,0,0
2013-03-20 08:00:00,0,284.19,-3.54,93.64,3.69,0,0
2013-03-20 09:00:00,0,280.86,-3.61,93.17,4.35,0,0
2013-03-20 10:00:00,0,280.86,-3.59,91.03,5.03,0,0
2013-03-20 11:00:00,2.05,280.86,-3.58,88.96,5.72,0,0
2013-03-20 12:00:00,116.02,257.85,-3.56,86.83,6.4,0,0
2013-03-20 13:00:00,220.41,257.85,-3.36,82.99,6.53,0,0
2013-03-20 14:00:00,315.67,257.85,-3.17,79.31,6.67,0,0
2013-03-20 15:00:00,401.68,250.53,-2.97,75.67,6.82,0,0
2013-03-20 16:00:00,454.08,250.53,-2.71,74.53,6.87,0,0
2013-03-20 17:00:00,473.7,250.53,-2.44,73.35,6.92,0,0
2013-03-20 18:00:00,535.88,245.28,-2.17,72.19,6.97,0,0
2013-03-20 19:00:00,463.66,245.28,-1.83,72.26,6.66,0,0
2013-03-20 20:00:00,364.01,245.29,-1.49,72.29,6.4,0,0
2013-03-20 21:00:00,229.58,249.77,-1.15,72.28,6.22,0,0
2013-03-20 22:00:00,113.2,249.76,-1.77,74.53,5.84,0,0
2013-03-20 23:00:00,0,249.76,-2.39,76.86,5.47,0,0
2013-03-21 00:00:00,0,247.08,-3.01,79.25,5.11,0,0
2013-03-21 01:00:00,0,247.07,-3.57,80.08,4.69,0,0
2013-03-21 02:00:00,0,247.07,-4.14,80.91,4.32,0,0
2013-03-21 03:00:00,0,208.27,-4.7,81.62,4.01,0,0
2013-03-21 04:00:00,0,208.26,-5.39,81.94,4.09,0,0
2013-03-21 05:00:00,0,208.26,-6.08,82.1,4.18,0,0
2013-03-21 06:00:00,0,186.19,-6.77,82.05,4.3,0,0
2013-03-21 07:00:00,0,186.18,-7.18,81.46,4.16,0,0
2013-03-21 08:00:00,0,186.18,-7.6,80.81,4.01,0,0
2013-03-21 09:00:00,0,183.32,-8.02,80.05,3.87,0,0
2013-03-21 10:00:00,0,183.33,-7.36,80.04,3.87,0,0
2013-03-21 11:00:00,9.15,183.33,-6.69,79.8,3.88,0,0
2013-03-21 12:00:00,208.17,182.86,-6.03,79.47,3.92,0,0
2013-03-21 13:00:00,390.04,182.87,-5.06,74.61,3.37,0,0
2013-03-21 14:00:00,556.03,182.87,-4.1,70.14,3.21,0,0
2013-03-21 15:00:00,717.16,192.55,-3.14,65.96,3.5,0,0
2013-03-21 16:00:00,809.77,192.55,-2.61,63.67,2.83,0,0
2013-03-21 17:00:00,844.28,192.56,-2.08,61.47,2.39,0,0
2013-03-21 18:00:00,636.33,225.14,-1.55,59.36,2.31,0,0
2013-03-21 19:00:00,550.8,225.14,-1.33,59.82,2,0,0
2013-03-21 20:00:00,432.94,225.14,-1.12,60.3,1.69,0,0
2013-03-21 21:00:00,213.09,253.21,-0.9,60.71,1.39,0,0
2013-03-21 22:00:00,106.21,253.21,-1.64,66.02,1.29,0,0
2013-03-21 23:00:00,0,253.2,-2.38,71.76,1.5,0,0
2013-03-22 00:00:00,0,254.85,-3.13,78.01,1.92,0,0
2013-03-22 01:00:00,0,254.84,-3.97,78,2.19,0,0
2013-03-22 02:00:00,0,254.83,-4.81,77.7,2.49,0,0
2013-03-22 03:00:00,0,206.53,-5.65,77.07,2.81,0,0
2013-03-22 04:00:00,0,206.52,-6.36,77.24,2.96,0,0
2013-03-22 05:00:00,0,206.52,-7.07,77.22,3.12,0,0
2013-03-22 06:00:00,0,199.7,-7.79,77.04,3.27,0,0
2013-03-22 07:00:00,0,199.7,-7.99,78.19,3.21,0,0
2013-03-22 08:00:00,0,199.69,-8.19,79.36,3.16,0,0
2013-03-22 09:00:00,0,209.23,-8.39,80.54,3.1,0,0
2013-03-22 10:00:00,0,209.24,-7.75,81.21,3.23,0,0
2013-03-22 11:00:00,12.41,209.24,-7.11,81.65,3.38,0,0
2013-03-22 12:00:00,146.38,248.36,-6.47,81.89,3.56,0,0
2013-03-22 13:00:00,270.65,248.38,-5.2,80.22,3.68,0,0
2013-03-22 14:00:00,384.1,248.39,-3.93,78.24,3.82,0,0
2013-03-22 15:00:00,417.41,250.1,-2.65,75.98,3.95,0,0
2013-03-22 16:00:00,470.78,250.1,-2.44,75.1,4.33,0,0
2013-03-22 17:00:00,490.56,250.1,-2.24,74.3,4.74,0,0
2013-03-22 18:00:00,487.91,244.99,-2.03,73.45,5.17,0,0
2013-03-22 19:00:00,422.5,245,-1.73,73.12,5.42,0,0
2013-03-22 20:00:00,332.49,245,-1.43,72.77,5.67,0,0
2013-03-22 21:00:00,184.78,254.5,-1.13,72.41,5.91,0,0
2013-03-22 22:00:00,93.06,254.49,-1.85,74.98,5.91,0,0
2013-03-22 23:00:00,0,254.49,-2.57,77.64,5.95,0,0
2013-03-23 00:00:00,0,267.31,-3.3,80.45,6.01,0,0
2013-03-23 01:00:00,0,267.31,-3.41,79.92,5.91,0,0
2013-03-23 02:00:00,0,267.31,-3.53,79.43,5.84,0,0
2013-03-23 03:00:00,0,241.07,-3.65,78.94,5.8,0,0
2013-03-23 04:00:00,0,241.07,-3.88,80.7,5.73,0,0
2013-03-23 05:00:00,0,241.07,-4.11,82.51,5.66,0,0
2013-03-23 06:00:00,0,222.43,-4.34,84.36,5.6,0,0
2013-03-23 07:00:00,0,222.43,-4.38,85.06,5.44,0,0
2013-03-23 08:00:00,0,222.43,-4.42,85.77,5.3,0,0
2013-03-23 09:00:00,0,245.52,-4.46,86.49,5.21,0,0
2013-03-23 10:00:00,0,245.52,-4.16,87.45,5.69,0,0
2013-03-23 11:00:00,10.5,245.52,-3.86,88.33,6.16,0,0
2013-03-23 12:00:00,167.21,247.92,-3.56,89.13,6.64,0,0
2013-03-23 13:00:00,305.23,247.93,-2.66,83.53,7.54,0,0
2013-03-23 14:00:00,431.28,247.94,-1.75,78.25,8.46,0,0
2013-03-23 15:00:00,471.86,274.6,-0.84,73.35,9.39,0,0
2013-03-23 16:00:00,531.59,274.61,-0.58,72.58,9.43,0,0
2013-03-23 17:00:00,553.63,274.61,-0.32,71.82,9.45,0,0
2013-03-23 18:00:00,575.96,264.15,-0.06,71.07,9.49,0,0
2013-03-23 19:00:00,498.94,264.15,0.12,70.55,9.58,0,0
2013-03-23 20:00:00,393.1,264.15,0.3,70.03,9.68,0,0
2013-03-23 21:00:00,232.23,270.8,0.48,69.52,9.77,0,0
2013-03-23 22:00:00,118.14,270.79,-0.13,72.33,9.56,0,0
2013-03-23 23:00:00,0,270.78,-0.75,75.33,9.35,0,0
2013-03-24 00:00:00,0,279.78,-1.36,78.4,9.15,0,0
2013-03-24 01:00:00,0,279.77,-1.58,78.91,8.63,0,0
2013-03-24 02:00:00,0,279.77,-1.81,79.48,8.1,0,0
2013-03-24 03:00:00,0,270.79,-2.03,79.98,7.58,0,0
2013-03-24 04:00:00,0,270.8,-2.01,81.14,7.62,0,0
2013-03-24 05:00:00,0,270.8,-1.99,82.3,7.69,0,0
2013-03-24 06:00:00,0,257.07,-1.97,83.46,7.77,0,0
2013-03-24 07:00:00,0,257.07,-2.07,84.47,7.18,0,0
2013-03-24 08:00:00,0,257.07,-2.18,85.56,6.6,0,0
2013-03-24 09:00:00,0,237.18,-2.28,86.6,6.01,0,0
2013-03-24 10:00:00,0,237.18,-2.21,87.28,6.12,0,0
2013-03-24 11:00:00,22.54,237.18,-2.14,87.94,6.24,0,0
2013-03-24 12:00:00,198.38,236.78,-2.08,88.67,6.36,0,0
2013-03-24 13:00:00,357.74,236.78,-1.39,82.93,6.45,0,0
2013-03-24 14:00:00,503.31,236.79,-0.7,77.56,6.55,0,0
2013-03-24 15:00:00,632.25,252.59,-0.01,72.55,6.63,0,0
2013-03-24 16:00:00,711.49,252.59,0.55,70.85,6.49,0,0
2013-03-24 17:00:00,740.58,252.6,1.1,69.24,6.37,0,0
2013-03-24 18:00:00,694.63,257.08,1.66,67.61,6.29,0,0
2013-03-24 19:00:00,601.97,257.08,1.9,66.98,5.82,0,0
2013-03-24 20:00:00,474.82,257.08,2.15,66.31,5.45,0,0
2013-03-24 21:00:00,327.16,241.64,2.4,65.64,5.21,0,0
2013-03-24 22:00:00,168.05,241.63,1.31,70.44,4.5,0,0
2013-03-24 23:00:00,0,241.62,0.23,75.58,3.79,0,0
2013-03-25 00:00:00,0,231.05,-0.86,81.2,3.08,0,0
2013-03-25 01:00:00,0,231.04,-1.38,81.4,3.01,0,0
2013-03-25 02:00:00,0,231.04,-1.9,81.51,2.96,0,0
2013-03-25 03:00:00,0,263.04,-2.42,81.53,2.91,0,0
2013-03-25 04:00:00,0,263.04,-2.32,82.9,2.65,0,0
2013-03-25 05:00:00,0,263.04,-2.21,84.18,2.37,0,0
2013-03-25 06:00:00,0,267.16,-2.11,85.5,2.1,0,0
2013-03-25 07:00:00,0,267.15,-2.21,86.28,2.48,0,0
2013-03-25 08:00:00,0,267.15,-2.32,87.14,2.86,0,0
2013-03-25 09:00:00,0,256.34,-2.43,88,3.24,0,0
2013-03-25 10:00:00,0,256.34,-1.99,87.71,2.94,0,0
2013-03-25 11:00:00,25.56,256.35,-1.55,87.36,2.66,0,0
2013-03-25 12:00:00,154.1,280.59,-1.11,86.95,2.44,0,0
2013-03-25 13:00:00,274.63,280.6,-0.2,82.19,2.58,0,0
2013-03-25 14:00:00,384.76,280.61,0.71,77.73,2.93,0,0
2013-03-25 15:00:00,435.29,294,1.62,73.53,3.42,0,0
2013-03-25 16:00:00,489.31,294,1.79,73.97,4.02,0,0
2013-03-25 17:00:00,509.04,294,1.97,74.34,4.6,0,0
2013-03-25 18:00:00,503.95,295.79,2.14,74.74,5.19,0,0
2013-03-25 19:00:00,436.89,295.79,2.21,74.5,5.24,0,0
2013-03-25 20:00:00,344.99,295.79,2.27,74.32,5.34,0,0
2013-03-25 21:00:00,246.74,294.07,2.34,74.09,5.47,0,0
2013-03-25 22:00:00,127.94,294.06,1.61,79.58,4.96,0,0
2013-03-25 23:00:00,1.25,294.06,0.88,85.47,4.74,0,0
2013-03-26 00:00:00,0,299.87,0.16,91.72,4.86,0,0
2013-03-26 01:00:00,0,299.87,0.02,90.88,4.17,0,0
2013-03-26 02:00:00,0,299.86,-0.11,89.94,3.5,0,0
2013-03-26 03:00:00,0,299.01,-0.25,89.05,2.85,0,0
2013-03-26 04:00:00,0,299.01,-0.33,89.47,2.95,0,0
2013-03-26 05:00:00,0,299.01,-0.41,89.9,3.1,0,0
2013-03-26 06:00:00,0,294.06,-0.49,90.33,3.3,0,0
2013-03-26 07:00:00,0,294.06,-0.52,90.27,3.45,0,0
2013-03-26 08:00:00,0,294.06,-0.56,90.27,3.6,0,0
2013-03-26 09:00:00,0,294.87,-0.6,90.27,3.76,0,0
2013-03-26 10:00:00,0,294.87,-0.4,89.35,4.07,0,0
2013-03-26 11:00:00,17.38,294.87,-0.19,88.38,4.43,0,0
2013-03-26 12:00:00,132.49,291.88,0.01,87.48,4.81,0,0
2013-03-26 13:00:00,233.47,291.88,0.52,80.08,5.21,0,0
2013-03-26 14:00:00,325.76,291.88,1.02,73.17,5.69,0,0
2013-03-26 15:00:00,491.64,274.82,1.52,66.65,6.23,0,0
2013-03-26 16:00:00,552.05,274.82,1.98,64.88,6.44,0,0
2013-03-26 17:00:00,574,274.83,2.43,63.2,6.7,0,0
2013-03-26 18:00:00,656.17,265.98,2.88,61.57,7,0,0
2013-03-26 19:00:00,569.06,265.98,3.17,61.52,7,0,0
2013-03-26 20:00:00,449.85,265.98,3.46,61.45,7.02,0,0
2013-03-26 21:00:00,321.8,248.44,3.75,61.37,7.05,0,0
2013-03-26 22:00:00,168.38,248.43,2.41,66.39,5.99,0,0
2013-03-26 23:00:00,4.83,248.42,1.07,71.88,4.92,0,0
2013-03-27 00:00:00,0,211.19,-0.28,77.93,3.85,0,0
2013-03-27 01:00:00,0,211.18,-1.37,76.71,3.82,0,0
2013-03-27 02:00:00,0,211.17,-2.46,74.81,3.85,0,0
2013-03-27 03:00:00,0,200.98,-3.56,72.15,3.94,0,0
2013-03-27 04:00:00,0,200.98,-3.95,74.49,3.94,0,0
2013-03-27 05:00:00,0,200.97,-4.34,76.92,3.93,0,0
2013-03-27 06:00:00,0,203.45,-4.73,79.43,3.93,0,0
2013-03-27 07:00:00,0,203.45,-4.58,79.41,3.89,0,0
2013-03-27 08:00:00,0,203.45,-4.43,79.38,3.85,0,0
2013-03-27 09:00:00,0,203.57,-4.29,79.4,3.82,0,0
2013-03-27 10:00:00,0,203.57,-3.74,80.38,4.15,0,0
2013-03-27 11:00:00,37.62,203.58,-3.19,81.17,4.48,0,0
2013-03-27 12:00:00,197.88,239.9,-2.64,81.77,4.81,0,0
2013-03-27 13:00:00,344.95,239.91,-1.02,76.37,4.94,0,0
2013-03-27 14:00:00,479.38,239.92,0.6,71.25,5.07,0,0
2013-03-27 15:00:00,487.99,283.2,2.22,66.43,5.2,0,0
2013-03-27 16:00:00,547.37,283.2,2.51,65.42,5.6,0,0
2013-03-27 17:00:00,568.83,283.2,2.79,64.48,6.03,0,0
2013-03-27 18:00:00,597.54,268.16,3.08,63.51,6.43,0,0
2013-03-27 19:00:00,518.4,268.16,3.25,64.35,6.45,0,0
2013-03-27 20:00:00,410.25,268.16,3.42,65.15,6.47,0,0
2013-03-27 21:00:00,234.48,269.94,3.59,65.93,6.5,0,0
2013-03-27 22:00:00,123.77,269.93,2.61,70.83,6.07,0,0
2013-03-27 23:00:00,5.8,269.92,1.64,76.09,5.64,0,0
2013-03-28 00:00:00,0,299.34,0.67,81.78,5.21,0,0
2013-03-28 01:00:00,0,299.34,0.58,82.78,5.17,0,0
2013-03-28 02:00:00,0,299.34,0.49,83.79,5.13,0,0
2013-03-28 03:00:00,0,302.92,0.4,84.81,5.09,0,0
2013-03-28 04:00:00,0,302.92,0.3,86.05,4.99,0,0
2013-03-28 05:00:00,0,302.91,0.21,87.24,4.92,0,0
2013-03-28 06:00:00,0,291.77,0.11,88.51,4.83,0,0
2013-03-28 07:00:00,0,291.77,0.05,89.43,4.66,0,0
2013-03-28 08:00:00,0,291.77,-0.01,90.35,4.5,0,0
2013-03-28 09:00:00,0,305.77,-0.07,91.28,4.33,0,0
2013-03-28 10:00:00,0,305.78,0.22,90.06,4.44,0,0
2013-03-28 11:00:00,26.19,305.78,0.51,88.85,4.57,0,0
2013-03-28 12:00:00,81.04,310.7,0.8,87.66,4.68,0,0
2013-03-28 13:00:00,139.79,310.7,1.25,84.14,4.58,0,0
2013-03-28 14:00:00,193.51,310.71,1.69,80.82,4.48,0,0
2013-03-28 15:00:00,209.16,307.68,2.13,77.63,4.38,0,0
2013-03-28 16:00:00,234.36,307.68,2.25,78,4.52,0,0
2013-03-28 17:00:00,243.42,307.68,2.37,78.36,4.68,0,0
2013-03-28 18:00:00,470.48,286.99,2.48,78.77,4.83,0,0
2013-03-28 19:00:00,408.31,286.99,2.95,76.85,4.9,0,0
2013-03-28 20:00:00,323.46,287,3.42,74.98,4.97,0,0
2013-03-28 21:00:00,229,285.4,3.89,73.15,5.06,0,0
2013-03-28 22:00:00,121.91,285.39,3.02,77.38,4.69,2.57E-04,0
2013-03-28 23:00:00,7.84,285.38,2.16,81.83,4.33,0,0
2013-03-29 00:00:00,0,303.53,1.29,86.64,4,0,0
2013-03-29 01:00:00,0,303.53,1.33,84.81,3.72,0,0
2013-03-29 02:00:00,0,303.53,1.36,83.05,3.44,0,0
2013-03-29 03:00:00,0,300.1,1.39,81.3,3.16,0,0
2013-03-29 04:00:00,0,300.1,1.22,82.67,3.31,0,0
2013-03-29 05:00:00,0,300.1,1.05,84.07,3.48,0,0
2013-03-29 06:00:00,0,252.25,0.88,85.49,3.64,0,0
2013-03-29 07:00:00,0,252.25,0.64,85.82,3.64,0,0
2013-03-29 08:00:00,0,252.25,0.39,86.19,3.63,0,0
2013-03-29 09:00:00,0,242.23,0.14,86.56,3.64,0,0
2013-03-29 10:00:00,0,242.23,0.58,85.68,3.92,0,0
2013-03-29 11:00:00,41.25,242.24,1.02,84.78,4.21,0,0
2013-03-29 12:00:00,161.78,284.07,1.47,83.8,4.51,0,0
2013-03-29 13:00:00,276.29,284.08,2.77,77.98,4.68,0,0
2013-03-29 14:00:00,381.02,284.1,4.07,72.59,4.88,0,0
2013-03-29 15:00:00,520.01,280.06,5.38,67.57,5.1,0,0
2013-03-29 16:00:00,582.07,280.07,5.77,65.81,5.34,0,0
2013-03-29 17:00:00,604.26,280.07,6.16,64.11,5.6,0,0
2013-03-29 18:00:00,557.06,282.62,6.55,62.45,5.87,0,0
2013-03-29 19:00:00,483.61,282.62,6.5,62.2,5.86,0,0
2013-03-29 20:00:00,383.52,282.62,6.45,61.95,5.88,0,0
2013-03-29 21:00:00,228.39,279.28,6.4,61.7,5.9,0,0
2013-03-29 22:00:00,122.59,279.26,5.17,66.4,5.22,0,0
2013-03-29 23:00:00,9.95,279.25,3.94,71.5,4.53,0,0
2013-03-30 00:00:00,0,299.7,2.7,77.11,3.84,0,0
2013-03-30 01:00:00,0,299.7,2.32,75.91,3.63,0,0
2013-03-30 02:00:00,0,299.69,1.93,74.64,3.42,0,0
2013-03-30 03:00:00,0,268.08,1.54,73.24,3.22,0,0
2013-03-30 04:00:00,0,268.08,0.97,75.68,3.16,0,0
2013-03-30 05:00:00,0,268.07,0.39,78.26,3.11,0,0
2013-03-30 06:00:00,0,229.94,-0.19,80.94,3.05,0,0
2013-03-30 07:00:00,0,229.93,-0.72,82.4,3.11,0,0
2013-03-30 08:00:00,0,229.93,-1.26,83.92,3.16,0,0
2013-03-30 09:00:00,0,209.53,-1.79,85.38,3.22,0,0
2013-03-30 10:00:00,0,209.54,-1.18,82.46,3.59,0,0
2013-03-30 11:00:00,52.99,209.54,-0.57,79.64,3.96,0,0
2013-03-30 12:00:00,253.7,219.61,0.04,76.93,4.34,0,0
2013-03-30 13:00:00,429.09,219.62,1.84,66.92,4.68,0,0
2013-03-30 14:00:00,589.54,219.63,3.64,58.3,5.07,0,0
2013-03-30 15:00:00,755.73,227.75,5.44,50.89,5.49,0,0
2013-03-30 16:00:00,845.05,227.76,6.04,47.18,5.86,0,0
2013-03-30 17:00:00,876.82,227.76,6.64,43.69,6.22,0,0
2013-03-30 18:00:00,824.2,231.27,7.24,40.41,6.6,0,0
2013-03-30 19:00:00,715.78,231.27,7.44,38.79,6.31,0,0
2013-03-30 20:00:00,568.22,231.27,7.65,37.18,6.02,0,0
2013-03-30 21:00:00,378.11,221.99,7.85,35.63,5.74,0,0
2013-03-30 22:00:00,204.59,221.98,5.99,41.07,4.98,0,0
2013-03-30 23:00:00,19.91,221.97,4.12,47.45,4.22,0,0
2013-03-31 00:00:00,0,208.49,2.25,54.93,3.46,0,0
2013-03-31 01:00:00,0,208.48,1.73,53.72,3.07,0,0
2013-03-31 02:00:00,0,208.48,1.2,52.39,2.67,0,0
2013-03-31 03:00:00,0,206.05,0.68,50.85,2.28,0,0
2013-03-31 04:00:00,0,206.05,0.43,51.92,2.01,0,0
2013-03-31 05:00:00,0,206.05,0.18,53.02,1.89,0,0
2013-03-31 06:00:00,0,206.27,-0.08,54.18,1.93,0,0
2013-03-31 07:00:00,0,206.27,-0.04,54.08,1.92,0,0
2013-03-31 08:00:00,0,206.27,0.01,53.95,2.25,0,0
2013-03-31 09:00:00,0,206.55,0.05,53.85,2.79,0,0
2013-03-31 10:00:00,0,206.56,0.83,51.49,2.81,0,0
2013-03-31 11:00:00,59.5,206.56,1.62,49.21,2.95,0,0
2013-03-31 12:00:00,257.49,222.83,2.41,47.03,3.22,0,0
2013-03-31 13:00:00,431.47,222.85,4.6,42.38,4.13,0,0
2013-03-31 14:00:00,590.67,222.87,6.8,38.17,5.04,0,0
2013-03-31 15:00:00,725.96,245.78,9,34.39,5.95,0,0
2013-03-31 16:00:00,810.95,245.79,9.67,33.78,6.46,0,0
2013-03-31 17:00:00,841.02,245.8,10.34,33.17,7.07,0,0
2013-03-31 18:00:00,761.98,264.1,11.02,32.54,7.76,0,0
2013-03-31 19:00:00,661.96,264.1,10.9,34.39,7.74,0,0
2013-03-31 20:00:00,526.03,264.1,10.79,36.24,7.73,0,0
2013-03-31 21:00:00,343.7,288.06,10.67,38.14,7.75,0,0
2013-03-31 22:00:00,187.42,288.05,9.47,43.55,7.2,0,0
2013-03-31 23:00:00,21.15,288.04,8.28,49.61,6.71,0,0
2013-04-01 00:00:00,0,300.99,7.08,56.45,6.29,4.80E-06,0
2013-04-01 01:00:00,0,300.99,6.09,63.34,6.07,0.01,0
2013-04-01 02:00:00,0,300.98,5.1,70.95,5.92,0.016,0
2013-04-01 03:00:00,0,314.55,4.11,79.36,5.85,0.013,0
2013-04-01 04:00:00,0,314.54,3.69,84.93,5.06,0.062,0
2013-04-01 05:00:00,0,314.54,3.28,90.7,4.4,0.091,0
2013-04-01 06:00:00,0,324.48,2.87,96.74,3.94,0.043,0
2013-04-01 07:00:00,0,324.48,2.86,97.31,3,0.018,0
2013-04-01 08:00:00,0,324.48,2.85,97.88,2.1,0.012,0
2013-04-01 09:00:00,0,317.92,2.83,98.52,1.31,0.008,0
2013-04-01 10:00:00,0,317.93,3.09,96.78,1.2,0.004,0
2013-04-01 11:00:00,20.34,317.93,3.34,95.14,2.14,7.20E-06,0
2013-04-01 12:00:00,195.93,278.48,3.6,93.47,3.33,0.004,0
2013-04-01 13:00:00,328.54,278.49,5.09,87,3.46,0,0
2013-04-01 14:00:00,458.51,278.51,6.58,80.99,3.59,0,0
2013-04-01 15:00:00,574.57,282.76,8.07,75.41,3.72,0,0
2013-04-01 16:00:00,638.9,282.77,8.83,71.56,4.75,0,0
2013-04-01 17:00:00,652,282.78,9.59,67.93,5.87,0,0
2013-04-01 18:00:00,493.26,311.73,10.35,64.51,7.05,0.039,0
2013-04-01 19:00:00,424.07,311.72,9.82,62.86,7.09,0.002,0
2013-04-01 20:00:00,337.64,311.71,9.3,60.98,7.87,0,0
2013-04-01 21:00:00,183.97,299.1,8.77,58.94,9.21,0,0
2013-04-01 22:00:00,101.08,299.08,7.05,59.65,9.28,0,0
2013-04-01 23:00:00,12.93,299.06,5.33,59.7,9.46,0.003,0
2013-04-02 00:00:00,0,271.71,3.6,58.92,9.75,0,0
2013-04-02 01:00:00,0,271.69,1.93,57.66,9.56,0,0
2013-04-02 02:00:00,0,271.67,0.26,55.21,9.4,0,0
2013-04-02 03:00:00,0,235.49,-1.41,51.27,9.23,0,0
2013-04-02 04:00:00,0,235.48,-2.1,50.67,8.78,0,0
2013-04-02 05:00:00,0,235.48,-2.79,49.87,8.33,0,0
2013-04-02 06:00:00,0,224.89,-3.47,48.84,7.9,0,0
2013-04-02 07:00:00,0,224.89,-3.47,47.88,7.74,0,0
2013-04-02 08:00:00,0,224.89,-3.47,46.92,7.6,0,0
2013-04-02 09:00:00,0,250.88,-3.47,45.96,7.45,0,0
2013-04-02 10:00:00,0,250.88,-3.21,44.4,7.43,0,0
2013-04-02 11:00:00,39.87,250.89,-2.95,42.89,7.42,0,0
2013-04-02 12:00:00,182.87,247.44,-2.7,41.45,7.43,0,0
2013-04-02 13:00:00,303.99,247.44,-2.5,44.32,7.64,0,0
2013-04-02 14:00:00,422.79,247.45,-2.3,47.1,7.85,0,0
